hub_id,hub_name,state,in_degree,out_degree,in_strength,out_strength,betweenness_centrality,avg_outgoing_factor,avg_incoming_factor,avg_outgoing_sla_breach,in_wcc,betweenness_centrality_norm,avg_outgoing_factor_norm,avg_outgoing_sla_breach_norm,out_degree_norm,bottleneck_score,bottleneck_rank
IND792120AAB,Changlang_Central_D_1 (Arunachal Pradesh),Arunachal Pradesh,1,1,5.282608695652174,2.9523809523809526,0.0,2.9523809523809526,5.282608695652174,1.0,1,0.0,0.25451559932124457,0.9999999989999999,0.02040816326488963,0.3166901240700446,216
IND421302AAF,Mumbai_Kalyan (Maharashtra),Maharashtra,1,1,4.235294117647059,2.9444444444444446,0.0,2.9444444444444446,4.235294117647059,1.0,1,0.0,0.25383141760263905,0.9999999989999999,0.02040816326488963,0.3165190786403932,217
IND485001AAC,Satna_Central_I_2 (Madhya Pradesh),Madhya Pradesh,2,5,4.609210526315789,11.824064171122995,0.004190969652109548,2.3648128342245984,2.3046052631578946,0.984,1,0.012048910626368689,0.2038631753466151,0.9839999990159999,0.10204081632444816,0.31648903475855006,218
IND700026AAC,CCU_Lake Avenue_DPC (West Bengal),West Bengal,2,2,4.3125,5.581939799331104,0.0,2.790969899665552,2.15625,1.0,1,0.0,0.24060085339870269,0.9999999989999999,0.04081632652977926,0.31627266207914256,219
IND222001AAA,Jaunpur_Katghara_D (Uttar Pradesh),Uttar Pradesh,2,1,5.28125,2.9166666666666665,2.966703206561161e-06,2.9166666666666665,2.640625,1.0,1,8.529181730730051e-06,0.2514367815875198,0.9999999989999999,0.02040816326488963,0.31592340485021914,220
IND389151AAA,Dahod_DC (Gujarat),Gujarat,1,1,1.5555555555555556,2.8785714285714286,0.0006022407509319157,2.8785714285714286,1.5555555555555556,1.0,1,0.0017314238913382005,0.24815270933821343,0.9999999989999999,0.02040816326488963,0.3157053999362551,221
IND500008AAC,Hyderabad_Tolichwk_I (Telangana),Telangana,1,2,1.5555555555555556,6.436130536130536,0.0005992740477253545,3.218065268065268,1.5555555555555556,0.9583333333333333,1,0.0017228947096074702,0.2774194196368835,0.9583333323749998,0.04081632652977926,0.31566365013080033,222
IND608001AAA,Chidambaram_ARBNorth_DC (Tamil Nadu),Tamil Nadu,1,1,1.8666666666666667,2.7333333333333334,0.0035928941524796445,2.7333333333333334,1.8666666666666667,1.0,1,0.010329461706180433,0.23563218388773285,0.9999999989999999,0.02040816326488963,0.3155845818088298,223
IND500039AAC,Hyderabad_Uppal_I (Telangana),Telangana,5,4,10.725126262626262,9.772727272727272,0.009508512213175425,2.443181818181818,2.1450252525252527,0.9644607843137254,1,0.02733668419398308,0.21061912223889645,0.9644607833492645,0.08163265305955852,0.31558271382386816,224
IND788151AAA,Hailakandi_kalibari_D (Assam),Assam,1,2,2.5852272727272725,5.3918128654970765,0.0011955813922441478,2.6959064327485383,2.5852272727272725,1.0,1,0.0034372602374842104,0.23240572694104591,0.9999999989999999,0.04081632652977926,0.31542692154784785,225
IND390020AAA,Vadodara (Gujarat),Gujarat,3,3,9.325757575757576,8.901136363636365,0.001198548095450709,2.9670454545454548,3.1085858585858586,0.9642857142857143,1,0.0034457894192149404,0.25577978054221334,0.9642857133214285,0.06122448979466889,0.31540607323183606,226
IND272207AAB,Naugarh_Central_D_1 (Uttar Pradesh),Uttar Pradesh,0,1,0.0,2.888888888888889,0.0,2.888888888888889,0.0,1.0,0,0.0,0.2490421455724006,0.9999999989999999,0.02040816326488963,0.31532176063283357,227
IND224141AAB,Gosainganj_Pakrela_D (Uttar Pradesh),Uttar Pradesh,1,1,3.145833333333333,3.125,0.0,3.125,3.145833333333333,0.9795918367346939,0,0.0,0.2693965517009141,0.9795918357551019,0.02040816326488963,0.31530832135373743,228
IND221010AAB,Varanasi_MahmurGj_IP (Uttar Pradesh),Uttar Pradesh,2,3,4.959139784946236,13.009415584415585,0.004213175425610658,4.336471861471861,2.479569892473118,0.8333333333333334,1,0.012112751551623203,0.37383378112914034,0.8333333325,0.06122448979466889,0.31521491491955356,229
IND563101AAB,Kolar_Ambedkar_D (Karnataka),Karnataka,2,3,3.3,9.254401154401155,0.0011976313841598814,3.084800384800385,1.65,0.9533333333333333,1,0.0034431539020601445,0.2659310676322805,0.9533333323799998,0.06122448979466889,0.3152048773379915,230
IND574211AAA,Bantwal_Trmltmpl_D (Karnataka),Karnataka,1,2,2.116013071895425,5.248684210526315,0.002397096190901418,2.6243421052631577,2.116013071895425,1.0,1,0.006891578838429881,0.22623638836525184,0.9999999989999999,0.04081632652977926,0.3150935984142303,231
IND573201AAB,Hassan_Pandrnga_I (Karnataka),Karnataka,4,5,7.506952214452214,9.387609649122806,0.01704074321848731,1.877521929824561,1.8767380536130536,0.9686147186147187,1,0.04899161986131342,0.16185533876402636,0.968614717646104,0.10204081632444816,0.31507070350265953,232
IND204215AAA,SikandraRao_JydevNGR_D (Uttar Pradesh),Uttar Pradesh,1,1,2.6190476190476195,2.875,0.0,2.875,2.6190476190476195,1.0,1,0.0,0.24784482756484097,0.9999999989999999,0.02040816326488963,0.3150224311309437,233
IND713148AAA,Panagarh_Central_D_1 (West Bengal),West Bengal,1,1,4.444444444444445,2.7905982905982905,0.0017933720883662218,2.7905982905982905,4.444444444444445,1.0,1,0.005155890356226316,0.24056881813428635,0.9999999989999999,0.02040816326488963,0.3150079903979842,234
IND486661AAA,Sidhi_Padra_D (Madhya Pradesh),Madhya Pradesh,1,1,1.6875,2.8666666666666667,0.0,2.8666666666666667,1.6875,1.0,1,0.0,0.2471264367603052,0.9999999989999999,0.02040816326488963,0.31484283342980973,235
IND768004AAD,Sambalpur_Central_H_2 (Orissa),Orissa,1,2,2.326666666666666,5.438392857142857,0.0,2.7191964285714283,2.326666666666666,1.0,0,0.0,0.2344134852014668,0.9999999989999999,0.04081632652977926,0.31472582002983357,236
IND583119AAA,Sandur_WrdN1DPP_D (Karnataka),Karnataka,1,1,2.625,2.8566666666666665,0.0,2.8566666666666665,2.625,1.0,1,0.0,0.24626436779486224,0.9999999989999999,0.02040816326488963,0.31462731618844897,237
IND421401AAC,Murbad_SnkunDPP_D (Maharashtra),Maharashtra,1,1,2.3484848484848486,3.273109243697479,0.0005980754996299037,3.273109243697479,2.3484848484848486,0.9615384615384616,1,0.0017194489201882552,0.2821645899495961,0.961538460576923,0.02040816326488963,0.3145887942434291,238
IND784168AAB,Gohpur_Central_D_1 (Assam),Assam,3,2,6.358761487050961,5.585677749360613,0.0055055514433752775,2.7928388746803066,2.1195871623503204,0.9705882352941176,1,0.015828293401435944,0.2407619719344435,0.9705882343235294,0.04081632652977926,0.3144999032344627,239
IND400072AAC,BOM_Sakinaka_RP (Maharashtra),Maharashtra,0,1,0.0,2.844444444444444,0.0,2.844444444444444,0.0,1.0,1,0.0,0.24521072794820978,0.9999999989999999,0.02040816326488963,0.3143639062267859,240
IND813102AAA,Banka_Wardno6_D (Bihar),Bihar,0,2,0.0,5.398976982097187,0.0,2.6994884910485935,0.0,1.0,0,0.0,0.23271452507033438,0.9999999989999999,0.04081632652977926,0.3143010799970505,241
IND721306AAA,Kharagpur_DC (West Bengal),West Bengal,4,4,7.748289102202145,8.254719679633867,0.007441894892672094,2.0636799199084668,1.9370722755505365,1.0,1,0.0213952220836296,0.17790344135608305,0.9999999989999999,0.08163265305955852,0.3142090857772249,242
IND583201AAA,Hospet (Karnataka),Karnataka,3,3,7.940746753246755,7.389705882352941,0.0034270910436713545,2.463235294117647,2.6469155844155847,0.9930555555555555,1,0.009852782797613393,0.21234787016424994,0.9930555545624998,0.06122448979466889,0.3139830036300525,243
IND464668AAA,Bareli_SourvDPP_D (Madhya Pradesh),Madhya Pradesh,1,1,1.8157894736842104,2.2967032967032965,0.01132938564026647,2.2967032967032965,1.8157894736842104,1.0,1,0.03257164006485326,0.19799166349183664,0.9999999989999999,0.02040816326488963,0.31395921413539124,244
IND360410AAA,Dhoraji_JmnvadRd_DC (Gujarat),Gujarat,1,1,2.4615384615384617,2.824175824175825,0.0,2.824175824175825,2.4615384615384617,1.0,0,0.0,0.24346343309761737,0.9999999989999999,0.02040816326488963,0.31392708251413776,245
IND401209AAB,Mumbai_Vasai_CP (Maharashtra),Maharashtra,0,3,0.0,7.594444444444445,0.0,2.5314814814814817,0.0,1.0,1,0.0,0.21823116217786642,0.9999999989999999,0.06122448979466889,0.31374146376366696,246
IND742303AAB,Domkal_Central_D_2 (West Bengal),West Bengal,2,1,5.071428571428572,2.7817460317460316,0.0006025166543301258,2.7817460317460316,2.535714285714286,1.0,1,0.001732217105239158,0.23980569237122637,0.9999999989999999,0.02040816326488963,0.31361892331937374,247
IND767017AAA,Sonepur_BrezeDPP_D (Orissa),Orissa,2,2,3.7333333333333334,5.326666666666666,0.0,2.663333333333333,1.8666666666666667,1.0,0,0.0,0.22959770112963238,0.9999999989999999,0.04081632652977926,0.313521874011875,248
IND743347AAA,Kakdwip_KlngrDPP_D (West Bengal),West Bengal,1,1,1.8571428571428568,2.72463768115942,0.0016358253145817912,2.72463768115942,1.8571428571428568,1.0,1,0.004702948160415896,0.23488255870039115,0.9999999989999999,0.02040816326488963,0.3134278957709768,249
IND443301AAA,Mehkar_SagarDPP_D (Maharashtra),Maharashtra,1,1,2.1311827956989244,2.7672064777327936,0.0005992740477253545,2.7672064777327936,2.1311827956989244,1.0,1,0.0017228947096074702,0.23855228254260702,0.9999999989999999,0.02040816326488963,0.3133023080237478,250
IND843329AAB,Sheohar_Ward9DPP_D (Bihar),Bihar,1,1,1.290625,2.789473684210526,0.0,2.789473684210526,1.290625,1.0,1,0.0,0.2404718693077633,0.9999999989999999,0.02040816326488963,0.31317919156667423,251
IND741121AAA,Badkulla_Central_DPP_1 (West Bengal),West Bengal,0,1,0.0,2.789473684210526,0.0,2.789473684210526,0.0,1.0,1,0.0,0.2404718693077633,0.9999999989999999,0.02040816326488963,0.31317919156667423,252
IND505326AAA,Koratla_BhemuDPP_D (Telangana),Telangana,0,1,0.0,2.78921568627451,0.0,2.78921568627451,0.0,1.0,1,0.0,0.24044962810638454,0.9999999989999999,0.02040816326488963,0.3131736312663296,253
IND679303AAA,Sankaramangalam_Central_D_1 (Kerala),Kerala,1,1,1.3846153846153846,2.732142857142857,0.0011955813922441478,2.732142857142857,1.3846153846153846,1.0,1,0.0034372602374842104,0.23552955662994204,0.9999999989999999,0.02040816326488963,0.3131466544803384,254
IND712406AAA,Khanakul_Ramnagar_D (West Bengal),West Bengal,1,2,1.4714285714285715,5.1120543293718175,0.0017933720883662218,2.5560271646859087,1.4714285714285715,1.0,1,0.005155890356226316,0.22034716935047946,0.9999999989999999,0.04081632652977926,0.31301380269176593,255
IND221401AAA,Bhadohi_Rajpura_D (Uttar Pradesh),Uttar Pradesh,1,1,11.6,2.71875,0.0012015147986572702,2.71875,11.6,1.0,1,0.003454318600945671,0.23437499997979527,0.9999999989999999,0.02040816326488963,0.31286398574501323,256
IND121004AAB,FBD_Balabhgarh_DPC (Haryana),Haryana,9,7,27.462698412698412,14.425757575757576,0.006256106587712805,2.060822510822511,3.0514109347442684,0.9627445050616444,1,0.01798611667503853,0.17765711298662534,0.9627445040988999,0.1428571428542274,0.3128241165357789,257
IND742149AAA,Murshidabad_Sirjudol_D (West Bengal),West Bengal,0,2,0.0,5.523809523809524,0.0,2.761904761904762,0.0,0.9886363636363636,1,0.0,0.23809523807471264,0.9886363626477273,0.04081632652977926,0.31280534916007685,258
IND798601AAA,Mokokchung_Central_D_1 (Nagaland),Nagaland,1,1,3.2857142857142856,2.7702020202020203,0.0,2.7702020202020203,3.2857142857142856,1.0,1,0.0,0.23881051896234567,0.9999999989999999,0.02040816326488963,0.31276385398031986,259
IND207247AAB,Aliganj_KaimgnjRD_D (Uttar Pradesh),Uttar Pradesh,2,1,4.200043699348482,2.3,0.009792746113989637,2.3,2.100021849674241,1.0,1,0.028153848037240862,0.19827586205187275,0.9999999989999999,0.02040816326488963,0.3124840365657359,260
IND134102AAA,Kalka_Pinjore_DC (Haryana),Haryana,2,1,6.460984848484848,2.75,0.0,2.75,3.230492424242424,1.0,1,0.0,0.2370689654968044,0.9999999989999999,0.02040816326488963,0.3123284656139345,261
IND262405AAA,Sitarganj_SidculRd_D (Uttarakhand),Uttarakhand,0,1,0.0,2.75,0.0,2.75,0.0,1.0,1,0.0,0.2370689654968044,0.9999999989999999,0.02040816326488963,0.3123284656139345,262
IND846004AAA,Darbhanga (Bihar),Bihar,1,2,2.2198067632850242,5.101081812035159,0.0011961509992598075,2.5505409060175794,2.2198067632850242,1.0,1,0.0034388978403765104,0.21987421601704357,0.9999999989999999,0.04081632652977926,0.31229461697785954,263
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),Maharashtra,2,2,4.51984126984127,5.0,0.002233900814211695,2.5,2.259920634920635,1.0,1,0.006422397080604152,0.21551724136073128,0.9999999989999999,0.04081632652977926,0.3122495980478611,264
IND743395AAA,Jaynagar_MjlprDPP_D (West Bengal),West Bengal,1,1,3.047619047619048,2.6666666666666665,0.0016358253145817912,2.6666666666666665,3.047619047619048,1.0,1,0.004702948160415896,0.2298850574514467,0.9999999989999999,0.02040816326488963,0.31217852045874067,265
IND380006AAB,Ahmedabad_Mithakal_D (Gujarat),Gujarat,0,1,0.0,2.732142857142857,0.0,2.732142857142857,0.0,1.0,1,0.0,0.23552955662994204,0.9999999989999999,0.02040816326488963,0.31194361339721893,266
IND274301AAB,Kaptanganj_Subshngr_D (Uttar Pradesh),Uttar Pradesh,3,1,6.6905370843989775,2.725600600600601,0.0,2.725600600600601,2.2301790281329925,1.0,1,0.0,0.23496556899703752,0.9999999989999999,0.02040816326488963,0.3118026164889928,267
IND274001AAA,Deoria_CCRoad_D (Uttar Pradesh),Uttar Pradesh,2,2,4.503654970760234,5.006666666666667,0.0016624722427831236,2.5033333333333334,2.251827485380117,1.0,1,0.004779557270721314,0.2158045976825456,0.9999999989999999,0.04081632652977926,0.3117464431948557,268
IND506314AAA,Rayaparthi_Perkadrd_D (Telangana),Telangana,1,1,1.265993265993266,3.117647058823529,0.0,3.117647058823529,1.265993265993266,0.9655172413793104,1,0.0,0.2687626774616178,0.965517240413793,0.02040816326488963,0.3116312039585862,269
IND274304AAB,Padrauna_BawliDPPP_D (Uttar Pradesh),Uttar Pradesh,2,2,7.871794871794871,5.144385026737968,0.0,2.572192513368984,3.9358974358974357,1.0,1,0.0,0.22174073389200374,0.9999999989999999,0.04081632652977926,0.3115576322024678,270
IND246149AAA,Kotdwara_Nzbadrd_D (Uttarakhand),Uttarakhand,1,1,2.1838803088803087,2.713333333333333,0.0,2.713333333333333,2.1838803088803087,1.0,1,0.0,0.23390804595684697,0.9999999989999999,0.02040816326488963,0.3115382357289452,271
IND754211AAA,Kendrpara_Kapleswr_D (Orissa),Orissa,1,1,2.9696296296296296,2.606060606060606,0.0022354108661438348,2.606060606060606,2.9696296296296296,1.0,1,0.0064267384341050934,0.2246603970548229,0.9999999989999999,0.02040816326488963,0.31147568195537595,272
IND560067AAC,Bengaluru_Kadugodi_D (Karnataka),Karnataka,1,1,3.6222222222222222,2.708333333333333,0.0,2.708333333333333,3.6222222222222222,1.0,1,0.0,0.23347701147412553,0.9999999989999999,0.02040816326488963,0.3114304771082648,273
IND521225AAB,Vijayawada_Rynapadu_H (Andhra Pradesh),Andhra Pradesh,8,8,18.941767077951287,14.285823819190187,0.019700962250185045,1.785727977398773,2.3677208847439113,0.9141205498481618,1,0.05663966888580519,0.15394206700386476,0.9141205489340412,0.16326530611911705,0.31132933401237584,274
IND500055AAA,Hyd_Trimulgherry_Dc (Telangana),Telangana,1,2,1.8235294117647056,5.120833333333334,0.0,2.560416666666667,1.8235294117647056,1.0,1,0.0,0.22072557469361562,0.9999999989999999,0.04081632652977926,0.3113038424028708,275
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),Maharashtra,2,2,4.930555555555555,6.175,0.0,3.0875,2.4652777777777777,0.9545454545454546,1,0.0,0.26616379308050314,0.954545453590909,0.04081632652977926,0.31129976064731996,276
IND796081AAA,Kolasib_Diakkawn_D (Mizoram),Mizoram,1,1,3.5789473684210527,2.625,0.0016391035216250414,2.625,3.5789473684210527,1.0,1,0.004712372906228353,0.22629310342876785,0.9999999989999999,0.02040816326488963,0.3112838306141053,277
IND416012AAA,Kolhapur_Shivaji_I (Maharashtra),Maharashtra,5,5,10.254154860011639,9.983581195636148,0.014559585492227979,1.9967162391272297,2.0508309720023274,0.9529016075704024,1,0.04185836665854329,0.1721307102547499,0.9529016066175008,0.10204081632444816,0.31121462999722005,278
IND741101AAB,Krishnanagar_AnadiDPP_D (West Bengal),West Bengal,1,1,2.041501976284585,2.6666666666666665,0.0006022407509319157,2.6666666666666665,2.041501976284585,1.0,1,0.0017314238913382005,0.2298850574514467,0.9999999989999999,0.02040816326488963,0.3111384869645635,279
IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),Andhra Pradesh,6,6,9.823455374994364,11.085881062951495,0.016017764618800886,1.8476468438252491,1.6372425624990603,0.947245869229917,1,0.04605058741692307,0.15927990031603184,0.9472458682826711,0.12244897958933779,0.31111649468399943,280
IND825301AAA,Hazaribag_BodomBzr_DC (Jharkhand),Jharkhand,1,1,1.6666666666666667,2.6636363636363636,0.0005992740477253545,2.6636363636363636,1.6666666666666667,1.0,1,0.0017228947096074702,0.2296238244316155,0.9999999989999999,0.02040816326488963,0.3110701934959999,281
IND388320AAA,Anand_Vaghasi_IP (Gujarat),Gujarat,4,4,5.815800865800865,9.90672514619883,0.005745373797187268,2.4766812865497077,1.4539502164502163,0.9583333333333334,1,0.016517775394184697,0.21350700744277593,0.958333332375,0.08163265305955852,0.3109862043013424,282
IND785675AAA,Moranhat_TiloiDPP_D (Assam),Assam,1,1,2.111111111111111,2.1538461538461537,0.011317542561065876,2.1538461538461537,2.111111111111111,1.0,1,0.03253759157138418,0.1856763925569377,0.9999999989999999,0.02040816326488963,0.31086847942895235,283
IND848210AAA,Rusera_Wardno4_D (Bihar),Bihar,1,2,1.72,5.612820512820513,0.0011991117690599556,2.8064102564102567,1.72,0.9722222222222222,1,0.003447409963743779,0.24193191863520042,0.9722222212499999,0.04081632652977926,0.3108675774380773,284
IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),Himachal Pradesh,2,1,3.4691666666666667,2.5185185185185186,0.0034285714285714284,2.5185185185185186,1.7345833333333334,1.0,1,0.009857038859297028,0.21711366537081078,0.9999999989999999,0.02040816326488963,0.31078960418319007,285
IND582101AAB,Gadag_Cdosclrd_D (Karnataka),Karnataka,2,1,3.697056277056277,2.6,0.0016328645447816431,2.6,1.8485281385281385,1.0,1,0.004694436037048628,0.22413793101516052,0.9999999989999999,0.02040816326488963,0.31073875960649056,286
IND210427AAA,Mahoba_Mlkpura_D (Uttar Pradesh),Uttar Pradesh,1,1,3.9,2.909090909090909,0.0,2.909090909090909,3.9,0.9795918367346939,1,0.0,0.25078369903794184,0.9795918357551019,0.02040816326488963,0.31065510818799436,287
IND431603AAA,Nanded_Aswningr_I (Maharashtra),Maharashtra,4,4,7.5782967032967035,11.165674603174603,0.006413027387120651,2.7914186507936507,1.8945741758241759,0.9268617021276596,1,0.018437259213503764,0.24063953884077682,0.9268617012007978,0.08163265305955852,0.3105732486940538,288
IND400072AAA,Mumbai_Tejpal_M (Maharashtra),Maharashtra,1,1,2.2857142857142856,2.6666666666666665,0.0,2.6666666666666665,2.2857142857142856,1.0,1,0.0,0.2298850574514467,0.9999999989999999,0.02040816326488963,0.3105324886025951,289
IND801103AAA,Bihta_ShivNgar_D (Bihar),Bihar,0,1,0.0,2.6666666666666665,0.0,2.6666666666666665,0.0,1.0,0,0.0,0.2298850574514467,0.9999999989999999,0.02040816326488963,0.3105324886025951,290
IND790001AAB,Bomdila_CTRoad_D (Arunachal Pradesh),Arunachal Pradesh,0,1,0.0,2.666666666666667,0.0,2.666666666666667,0.0,1.0,1,0.0,0.22988505745144672,0.9999999989999999,0.02040816326488963,0.3105324886025951,291
IND222125AAB,Badlapur_Bhaluahi_D (Uttar Pradesh),Uttar Pradesh,1,1,1.826086956521739,2.65625,2.9607698001480383e-06,2.65625,1.826086956521739,1.0,1,8.51212336726859e-06,0.22898706894577697,0.9999999989999999,0.02040816326488963,0.3103109707193562,292
IND508207AAB,Miryalguda_Ragvendr_D (Telangana),Telangana,3,3,5.3036187561148855,7.020285087719298,0.001780903034789045,2.340095029239766,1.7678729187049618,0.9944444444444445,1,0.005120042205412057,0.20173233008948566,0.9944444434499999,0.06122448979466889,0.31001988162596594,293
IND686028AAB,Kottayam_Central_H_1 (Kerala),Kerala,3,2,5.730266373411535,7.428571428571428,0.0036121391561806065,3.714285714285714,1.9100887911371782,0.8804347826086957,1,0.01038479050806768,0.32019704430737217,0.8804347817282608,0.04081632652977926,0.30991508216619884,294
IND410501AAF,Talegaon_Central_DPP_4 (Maharashtra),Maharashtra,1,1,2.857142857142857,2.63125,0.0,2.63125,2.857142857142857,1.0,1,0.0,0.22683189653216967,0.9999999989999999,0.02040816326488963,0.30976919837277583,295
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Andhra Pradesh,8,8,14.415465297230003,19.02050231265952,0.00907217840566403,2.37756278908244,1.8019331621537504,0.8994652406417112,1,0.026082237732572497,0.20496230938598947,0.8994652397422459,0.16326530611911705,0.30972546640632675,296
IND794101AAA,Tura_Sracmplx_D (Meghalaya),Meghalaya,1,1,1.9751461988304095,2.246212121212121,0.008161400521249754,2.246212121212121,1.9751461988304095,1.0,1,0.023463778941238373,0.19363897594986915,0.9999999989999999,0.02040816326488963,0.30968329085663415,297
IND804420AAA,Jehanabad_Madarpur_D (Bihar),Bihar,1,1,2.962121212121212,2.625,0.0,2.625,2.962121212121212,1.0,0,0.0,0.22629310342876785,0.9999999989999999,0.02040816326488963,0.3096345000969254,298
IND741156AAA,Plassey_BtaiRoad_D (West Bengal),West Bengal,1,2,2.2857142857142856,4.958441558441558,0.0,2.479220779220779,2.2857142857142856,1.0,1,0.0,0.21372592922474598,0.9999999989999999,0.04081632652977926,0.3095539310356534,299
IND202001AAC,Aligarh_Central_D_2 (Uttar Pradesh),Uttar Pradesh,0,1,0.0,2.6190476190476195,0.0,2.6190476190476195,0.0,1.0,1,0.0,0.22577996713981377,0.9999999989999999,0.02040816326488963,0.30950621602468686,300
IND741123AAB,Chapra_NagarDPP_D (West Bengal),West Bengal,2,1,4.428613053613054,2.555555555555556,0.0011976313841598814,2.555555555555556,2.214306526806527,1.0,1,0.0034431539020601445,0.22030651339096977,0.9999999989999999,0.02040816326488963,0.3093429564531969,301
IND844101AAB,Hajipur_ThaneDPP_D (Bihar),Bihar,0,1,0.0,2.611111111111111,0.0,2.611111111111111,0.0,1.0,0,0.0,0.22509578542120823,0.9999999989999999,0.02040816326488963,0.30933517059503546,302
IND841101AAA,Sonepur_Sabalpur_D (Bihar),Bihar,0,1,0.0,2.611111111111111,0.0,2.611111111111111,0.0,1.0,0,0.0,0.22509578542120823,0.9999999989999999,0.02040816326488963,0.30933517059503546,303
IND760003AAB,Berhampur_Khajuria_I (Orissa),Orissa,1,2,2.0,4.815789473684211,0.001198548095450709,2.4078947368421053,2.0,1.0,1,0.0034457894192149404,0.20757713246849382,0.9999999989999999,0.04081632652977926,0.30922275814331557,304
IND444005AAB,Akola_Gaurkshn_I (Maharashtra),Maharashtra,3,3,6.567617796719965,6.500748013090229,0.004622123595822289,2.1669160043634097,2.189205932239988,0.994431185361973,1,0.013288465136477419,0.18680310380832815,0.9944311843675416,0.06122448979466889,0.3091432083109349,305
IND395023AAD,Surat_Central_I_4 (Gujarat),Gujarat,5,5,35.613064713064716,11.146520146520146,0.0,2.2293040293040294,7.122612942612943,0.9823529411764707,0,0.0,0.1921813818199869,0.9823529401941177,0.10204081632444816,0.3089397029521934,306
IND721434AAB,Manglamaro_Bypassrd_D (West Bengal),West Bengal,1,1,2.935483870967742,2.488095238095238,0.002233900814211695,2.488095238095238,2.935483870967742,1.0,1,0.006422397080604152,0.21449096878282303,0.9999999989999999,0.02040816326488963,0.3089318054136506,307
IND470004AAA,Sagar_Bahreya_I (Madhya Pradesh),Madhya Pradesh,1,4,2.411764705882353,8.333341933264535,0.0016447076239822353,2.0833354833161337,2.411764705882353,1.0,1,0.004728484530517702,0.17959788647728758,0.9999999989999999,0.08163265305955852,0.30879933891393685,308
IND210431AAA,Rath_Mughlpra_D (Uttar Pradesh),Uttar Pradesh,1,1,1.8387096774193548,2.4285714285714284,0.00326720947446336,2.4285714285714284,1.8387096774193548,1.0,1,0.009393128135780889,0.20935960589328179,0.9999999989999999,0.02040816326488963,0.30868872056057717,309
IND700065AAA,CCU_Beliaghata_DPC (West Bengal),West Bengal,2,2,5.4375,4.877840909090909,0.0,2.4389204545454546,2.71875,1.0,1,0.0,0.21025176330475887,0.9999999989999999,0.04081632652977926,0.3086853895556566,310
IND533201AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),Andhra Pradesh,3,2,5.762339989759345,4.873809523809523,1.4803849000740192e-06,2.4369047619047617,1.9207799965864483,1.0,1,4.256061683634295e-06,0.21007799669781757,0.9999999989999999,0.04081632652977926,0.30864343752551054,311
IND342005AAD,Jodhpur_Basni_I (Rajasthan),Rajasthan,2,4,3.614285714285714,7.42748599439776,0.009667002398579544,1.8568714985994397,1.807142857142857,0.9861111111111112,1,0.027792338669583874,0.1600751291758073,0.986111110125,0.08163265305955852,0.30851877631848995,312
IND583231AAA,Koppal_Banikatt_D (Karnataka),Karnataka,1,1,1.6666666666666667,2.571428571428572,0.0,2.571428571428572,1.6666666666666667,1.0,1,0.0,0.2216748768281808,0.9999999989999999,0.02040816326488963,0.30847994344677865,313
IND792121AAB,Jairampur_Mdiclcly_D (Arunachal Pradesh),Arunachal Pradesh,1,1,2.866071428571429,3.071428571428572,0.0,3.071428571428572,2.866071428571429,0.9565217391304348,1,0.0,0.26477832510032706,0.956521738173913,0.02040816326488963,0.3083862403082934,314
IND411017AAA,PNQ Rahatani DPC (Maharashtra),Maharashtra,1,1,2.1,2.5642857142857145,0.0,2.5642857142857145,2.1,1.0,0,0.0,0.22105911328143582,0.9999999989999999,0.02040816326488963,0.3083260025600924,315
IND583101AAA,Bellary_Dc (Karnataka),Karnataka,3,2,7.096309892378004,4.202651515151516,0.006850117703949721,2.101325757575758,2.3654366307926677,1.0,1,0.01969388061625569,0.18114877218919043,0.9999999989999999,0.04081632652977926,0.30830249999245396,316
IND826001AAC,Dhanbad_Central_D_4 (Jharkhand),Jharkhand,0,1,0.0,2.5555555555555554,0.0,2.5555555555555554,0.0,1.0,1,0.0,0.22030651339096974,0.9999999989999999,0.02040816326488963,0.30813785258747584,317
IND854105AAB,Katihar_Central_D_2 (Bihar),Bihar,1,2,2.46875,4.764705882352941,0.0006007573993286351,2.3823529411764706,2.46875,1.0,1,0.0017271593004728354,0.205375253531991,0.9999999989999999,0.04081632652977926,0.3080707678676301,318
IND126116AAA,IND126116AAA,Unknown,1,1,2.267857142857143,2.55,0.0,2.55,2.267857142857143,1.0,1,0.0,0.2198275861879459,0.9999999989999999,0.02040816326488963,0.3080181207867199,319
IND764059AAA,Nabarangpr_PhdofDPP_D (Orissa),Orissa,1,1,2.0,2.4166666666666665,0.002834684913869189,2.4166666666666665,2.0,1.0,1,0.008149633143712564,0.20833333331537354,0.9999999989999999,0.02040816326488963,0.3079969291688762,320
IND401104AAB,Mumbai_MiraRoad_M (Maharashtra),Maharashtra,2,2,5.809523809523809,4.811764705882353,0.0,2.4058823529411764,2.9047619047619047,1.0,1,0.0,0.20740365109773903,0.9999999989999999,0.04081632652977926,0.30797336150390164,321
